county_fips,county_name,type,total_2012,obama,romney,total_2016,clinton,trump,r_d_change,median_age,prop_white,prop_college,Winner
48249,Jim Wells,County,11166,6492,4598,12379,6694,5420,0.06670583789140858,34.2,0.18600000000000003,0.107,Clinton
48251,Johnson,County,48838,10496,37661,57606,10988,44382,0.023469850675744586,36.8,0.743,0.177,Trump
48253,Jones,County,5567,1226,4262,5960,936,4819,0.10615350163897275,39,0.5579999999999999,0.11,Trump
48255,Karnes,County,4185,1325,2825,4198,1145,2965,0.0751168417799225,35.8,0.385,0.12300000000000001,Trump
48257,Kaufman,County,34670,9472,24846,41265,10278,29587,0.024488683542752743,35.8,0.6759999999999999,0.19399999999999998,Trump
48259,Kendall,County,17783,3043,14508,20120,3643,15700,-0.04546239126004259,43.4,0.745,0.39299999999999996,Trump
48261,Kenedy,County,167,82,84,186,99,84,-0.09262120919451419,31.7,0.287,0.115,Clinton
48263,Kent,County,405,66,335,434,59,360,0.029350856232576716,48.6,0.8170000000000001,0.239,Trump
48265,Kerr,County,21879,4338,17274,23297,4681,17727,-0.0312656210436536,48,0.703,0.262,Trump
48267,Kimble,County,1892,217,1667,1952,206,1697,-0.00255281079957026,54.5,0.76,0.17,Trump
48269,King,County,145,5,139,159,5,149,-0.01847755367599213,39.8,0.7659999999999999,0.23199999999999998,Trump
48271,Kinney,County,1425,522,880,1430,458,936,0.08303766409029567,43.5,0.374,0.132,Trump
48273,Kleberg,County,8907,4754,4058,9512,4716,4367,0.0414502919288493,28,0.215,0.253,Clinton
48275,Knox,County,1510,332,1160,1367,247,1078,0.05955614120929964,41,0.604,0.183,Trump
48277,Lamar,County,17197,4181,12826,18611,3583,14561,0.08716224816344453,40.6,0.753,0.16699999999999998,Trump
48279,Lamb,County,4091,998,3058,3995,771,3111,0.08218779952574551,36.3,0.40700000000000003,0.174,Trump
48281,Lampasas,County,7204,1479,5621,8205,1483,6385,0.022482228540512184,41.1,0.7340000000000001,0.205,Trump
48283,La Salle,County,1646,965,669,2059,1129,872,0.05501201789022145,33.1,0.135,0.146,Clinton
48285,Lavaca,County,8294,1428,6796,8661,1170,7347,0.06598223629385913,44.3,0.746,0.162,Trump
48287,Lee,County,6221,1632,4507,6535,1372,4997,0.0925610825046887,41,0.639,0.17,Trump
48289,Leon,County,6945,1062,5814,7439,909,6391,0.05269374497896062,44.8,0.7659999999999999,0.16699999999999998,Trump
48291,Liberty,County,22746,5202,17323,24267,4862,18892,0.045266496179184545,36.2,0.669,0.1,Trump
48293,Limestone,County,7563,2208,5288,7739,1778,5796,0.11194272371885783,39.1,0.597,0.149,Trump
48295,Lipscomb,County,1168,119,1044,1332,135,1159,-0.023183286025751815,34.8,0.674,0.177,Trump
48297,Live Oak,County,4113,919,3154,4302,742,3464,0.08932998442533979,42.2,0.5589999999999999,0.111,Trump
48299,Llano,County,9558,1822,7610,10447,1825,8299,0.014133417249171276,56.4,0.8740000000000001,0.266,Trump
48301,Loving,County,64,9,54,65,4,58,0.12764423076923082,58.2,0.7240000000000001,0.03,Trump
48303,Lubbock,County,91184,26271,63469,99013,28023,65651,-0.027913471173679538,30.6,0.552,0.28,Trump
48305,Lynn,County,1959,506,1439,2009,403,1546,0.09267637133664214,37.2,0.49200000000000005,0.172,Trump
48307,McCulloch,County,2993,537,2419,3103,482,2552,0.03829582378218632,43.9,0.632,0.161,Trump
48309,McLennan,County,74541,25694,47903,79075,27063,48260,-0.02988144720428193,33,0.573,0.222,Trump
48311,McMullen,County,503,67,431,499,40,454,0.10600126694741374,39.6,0.51,0.162,Trump
48313,Madison,County,4028,967,3028,4289,881,3351,0.06422349452642417,35.5,0.56,0.12300000000000001,Trump
48315,Marion,County,4282,1495,2733,4238,1165,2983,0.13985869710647136,49.2,0.708,0.127,Trump
48317,Martin,County,1624,248,1368,1762,266,1455,-0.014853810325257344,32,0.525,0.193,Trump
48319,Mason,County,1968,380,1565,2057,354,1656,0.030826475923971697,49.9,0.716,0.237,Trump
48321,Matagorda,County,12133,3980,8040,12196,3500,8366,0.06435869560604363,37.1,0.45399999999999996,0.152,Trump
48323,Maverick,County,10563,8303,2171,13588,10397,2816,0.022598146768491145,29.7,0.027999999999999997,0.11699999999999999,Clinton
48325,Medina,County,16049,4784,11079,17246,4634,12085,0.039805936283485666,38.6,0.451,0.19399999999999998,Trump
48327,Menard,County,849,171,665,864,154,682,0.029250098154691817,41.8,0.563,0.151,Trump
48329,Midland,County,44597,8286,35689,49212,10025,36973,-0.0668683529447206,31.9,0.485,0.262,Trump
48331,Milam,County,8230,2636,5481,8664,2051,6364,0.15212050478565792,41.8,0.636,0.157,Trump
48333,Mills,County,2201,279,1882,2245,243,1951,0.03249646597163269,46.1,0.823,0.228,Trump
48335,Mitchell,County,2316,538,1756,2196,354,1780,0.12345574148003435,35.5,0.484,0.111,Trump
48337,Montague,County,7751,1116,6549,8604,885,7526,0.07090848822554119,43.9,0.866,0.14800000000000002,Trump
48339,Montgomery,County,173113,32920,137969,204632,45835,150314,-0.09625309453444897,36.6,0.687,0.33,Trump
48341,Moore,County,4985,964,3968,5284,1098,3977,-0.05775543891325752,31.1,0.34,0.135,Trump
48343,Morris,County,5139,1858,3232,4973,1425,3446,0.13902733840379616,42.9,0.6559999999999999,0.165,Trump
48345,Motley,County,600,55,538,615,40,566,0.05028455284552835,48.9,0.8640000000000001,0.174,Trump
48347,Nacogdoches,County,20653,6465,13925,22622,6846,14771,-0.010883909645452161,30.4,0.602,0.252,Trump
48349,Navarro,County,15364,4350,10847,16433,4002,11994,0.0634668172749403,38.1,0.579,0.157,Trump
48351,Newton,County,5869,1677,4112,5534,1156,4288,0.1510641045306565,40.7,0.735,0.075,Trump
48353,Nolan,County,4575,1216,3282,4857,1029,3552,0.06787175514805405,38,0.5770000000000001,0.127,Trump
48355,Nueces,County,96104,45772,48966,104405,49198,50766,-0.01821639112103915,34.9,0.308,0.205,Trump
48357,Ochiltree,County,2993,253,2719,3002,274,2628,-0.039778581736243046,31.2,0.45399999999999996,0.16399999999999998,Trump
48359,Oldham,County,869,71,790,948,78,850,-0.013041810510164842,33.2,0.7340000000000001,0.259,Trump
48361,Orange,County,30518,6800,23366,32000,5735,25513,0.07523531604299094,37.9,0.818,0.152,Trump
48363,Palo Pinto,County,9337,1811,7393,10270,1708,8284,0.04247502294011152,41.5,0.757,0.158,Trump
48365,Panola,County,10230,2211,7950,10416,1835,8445,0.07360354699064375,38.3,0.736,0.142,Trump
48367,Parker,County,47694,7853,39243,56817,8344,46473,0.01293029305375637,39.7,0.848,0.27,Trump
48369,Parmer,County,2554,529,2011,2466,485,1915,-3.797932222787681e-4,33.5,0.35700000000000004,0.16,Trump
48371,Pecos,County,4150,1591,2512,4185,1554,2468,-0.0035286666378776532,35.4,0.264,0.096,Trump
48373,Polk,County,19134,4859,14071,19852,4187,15176,0.07209960270230925,43.4,0.713,0.12,Trump
48375,Potter,County,26450,7126,18918,28651,7657,19630,-0.027931133155221333,33.3,0.45899999999999996,0.146,Trump
48377,Presidio,County,1817,1282,504,2208,1458,652,0.06314208402128046,40.8,0.14800000000000002,0.25,Clinton
48379,Rains,County,4087,761,3279,4701,628,3968,0.09438730167256137,47.8,0.86,0.095,Trump
48381,Randall,County,49696,7574,41447,54305,8367,43462,-0.03534690253820849,35.5,0.743,0.304,Trump
48383,Reagan,County,843,158,676,904,167,709,-0.014914601245026748,34.9,0.319,0.115,Trump
48385,Real,County,1535,277,1236,1681,262,1382,0.04151437700918681,55.5,0.8009999999999999,0.23199999999999998,Trump
48387,Red River,County,5074,1482,3549,5161,1149,3926,0.1307031061391961,45.8,0.733,0.134,Trump
48389,Reeves,County,2877,1655,1188,3184,1659,1417,0.08631683792616192,35.2,0.184,0.11199999999999999,Clinton
48391,Refugio,County,2677,998,1663,2948,1034,1830,0.02160116657855829,42.8,0.428,0.10800000000000001,Trump
48393,Roberts,County,508,33,468,554,20,524,0.05344807982034738,35.6,0.958,0.315,Trump
48395,Robertson,County,7287,2798,4419,7035,2203,4668,0.12793996259951787,41.2,0.5820000000000001,0.174,Trump
48397,Rockwall,County,35678,8120,27113,39948,9655,28451,-0.06183319721546415,37.2,0.728,0.38,Trump
48399,Runnels,County,3668,519,3104,3782,453,3250,0.03481206103410117,41.8,0.628,0.18100000000000002,Trump
48401,Rusk,County,18546,4451,13924,18994,3935,14675,0.05465772188828022,38.4,0.65,0.147,Trump
48403,Sabine,County,4578,807,3727,4651,614,3998,0.08975235059395714,50.6,0.863,0.129,Trump
48405,San Augustine,County,3690,1193,2469,3569,910,2622,0.1338867286123127,47.9,0.688,0.115,Trump
48407,San Jacinto,County,9616,2410,7107,10343,2038,8059,0.09367610470029403,43.4,0.7509999999999999,0.1,Trump
48409,San Patricio,County,20078,7856,12005,21656,7871,13030,0.03158088423747313,35.3,0.401,0.145,Trump
48411,San Saba,County,2259,323,1905,2357,293,2025,0.034522542461089545,41,0.66,0.145,Trump
48413,Schleicher,County,1017,221,787,1059,208,821,0.02230913005813351,35.9,0.485,0.191,Trump
48415,Scurry,County,5027,838,4124,5289,733,4410,0.041546306026112756,35.4,0.544,0.154,Trump
48417,Shackelford,County,1363,131,1218,1504,103,1378,0.050233859134262704,41.8,0.858,0.252,Trump
48419,Shelby,County,9284,2322,6879,9086,1758,7179,0.10578771778466528,37.1,0.627,0.153,Trump
48421,Sherman,County,1038,121,908,935,96,807,0.0022389828238178477,37.9,0.5670000000000001,0.21600000000000003,Trump
48423,Smith,County,79601,21456,57331,84768,22300,58930,-0.01856468134680156,36.3,0.608,0.247,Trump
48425,Somervell,County,3538,613,2871,3897,541,3206,0.045645698964271175,40.7,0.789,0.192,Trump
48427,Starr,County,11883,10260,1547,11740,9289,2224,0.1314435923450692,28.7,0.008,0.09300000000000001,Clinton
48429,Stephens,County,3412,475,2892,3461,348,3034,0.06769409799294301,38.5,0.7190000000000001,0.16899999999999998,Trump
48431,Sterling,County,494,31,459,633,70,549,-0.10968270110200762,41.1,0.61,0.237,Trump
48433,Stonewall,County,675,160,507,701,135,555,0.08507000581180324,49.6,0.7190000000000001,0.135,Trump
48435,Sutton,County,1489,369,1110,1416,313,1075,0.04048616407326039,36.4,0.40700000000000003,0.168,Trump
48437,Swisher,County,2270,579,1655,2204,462,1671,0.07453928380117841,35.4,0.484,0.14800000000000002,Trump
48439,Tarrant,County,610890,253071,348920,668514,288392,345921,-0.07084554618711537,34.1,0.49200000000000005,0.307,Trump
48441,Taylor,County,43263,9750,32904,45759,10085,33250,-0.02895252450346164,32.1,0.6509999999999999,0.24100000000000002,Trump
48443,Terrell,County,555,184,358,438,140,288,0.024386029865481884,47.7,0.287,0.17,Trump
48445,Terry,County,3709,1059,2602,3355,753,2459,0.09247968549534524,34.3,0.414,0.121,Trump
48447,Throckmorton,County,813,109,700,808,84,715,0.054003324686712206,51.3,0.8109999999999999,0.19899999999999998,Trump
48449,Titus,County,8854,2648,6084,9419,2597,6511,0.027469864019333545,33.8,0.47,0.152,Trump
48451,Tom Green,County,36720,9294,26878,38479,9173,27494,-0.0027372653425366544,34,0.551,0.22399999999999998,Trump
48453,Travis,County,387057,232788,140152,468720,308260,127209,-0.14693259615031262,33.3,0.49700000000000005,0.46399999999999997,Clinton
48455,Trinity,County,6235,1614,4537,5985,1154,4737,0.1298581926615523,48.1,0.794,0.122,Trump
48457,Tyler,County,7654,1668,5910,8016,1248,6624,0.11643866695665372,43,0.797,0.113,Trump
48459,Upshur,County,15138,2971,12015,16013,2380,13209,0.07882612255597554,40.6,0.809,0.158,Trump
48461,Upton,County,1300,333,953,1347,286,1007,0.058340471703500596,32.9,0.41700000000000004,0.099,Trump
48463,Uvalde,County,8435,3825,4529,8964,3867,4835,0.024525739128548718,33.8,0.276,0.149,Trump
48465,Val Verde,County,12081,6285,5635,13617,6964,5890,-0.02506850514917674,31.6,0.165,0.175,Clinton
48467,Van Zandt,County,19100,3084,15794,21890,2799,18473,0.05058969287178394,43.5,0.846,0.163,Trump
48469,Victoria,County,28853,8802,19692,31123,8866,21275,0.021277927557831422,35.5,0.46,0.188,Trump
48471,Walker,County,18685,6252,12140,19796,6091,12884,0.028031051864149503,35.1,0.573,0.195,Trump
48473,Waller,County,15902,6514,9244,16784,5748,10531,0.1132972658798247,28.8,0.43200000000000005,0.187,Trump
48475,Ward,County,3245,841,2366,3445,783,2547,0.042092669083394985,34.3,0.42200000000000004,0.141,Trump
48477,Washington,County,14397,3381,10857,14828,3382,10945,-0.009226292142397896,42,0.648,0.22,Trump
48479,Webb,County,49110,37597,11078,56905,42307,12947,0.024044223001068232,28.3,0.035,0.175,Clinton
48481,Wharton,County,14087,4235,9750,14732,4238,10149,0.009739700658918715,37.5,0.45799999999999996,0.145,Trump
48483,Wheeler,County,2128,232,1878,2306,194,2087,0.04740575419468007,39.3,0.684,0.141,Trump
48485,Wichita,County,41018,10525,29812,38119,8770,27631,0.02458442182385262,34.1,0.667,0.222,Trump
48487,Wilbarger,County,3980,971,2956,4105,809,3166,0.07543411331933725,37.5,0.602,0.155,Trump
48489,Willacy,County,5064,3600,1416,5095,3422,1547,0.06327177001892947,33.6,0.111,0.086,Clinton
48491,Williamson,County,163271,61875,97006,203081,84468,104175,-0.1181297736496737,35.6,0.617,0.39399999999999996,Trump
48493,Wilson,County,17205,4821,12218,19432,4790,13998,0.043924395583780196,40.4,0.581,0.193,Trump
48495,Winkler,County,1725,398,1311,1876,420,1403,-0.005288155495812852,32.6,0.37799999999999995,0.10300000000000001,Trump
48497,Wise,County,20745,3221,17207,24776,3412,20670,0.022374637270551556,38.8,0.78,0.16899999999999998,Trump
48499,Wood,County,17581,3056,14351,18727,2630,15700,0.05546786235511969,47.8,0.835,0.171,Trump
48501,Yoakum,County,2128,409,1698,2303,426,1797,-0.010422618095390468,33.6,0.34299999999999997,0.17800000000000002,Trump
48503,Young,County,7316,992,6225,7707,876,6601,0.027549617791527203,41.8,0.7909999999999999,0.18600000000000003,Trump
48505,Zapata,County,3543,2527,997,3142,2063,1029,0.10274767415976815,29.3,0.059000000000000004,0.083,Clinton
48507,Zavala,County,3653,3042,574,3396,2636,694,0.10375985402707233,30.4,0.057999999999999996,0.091,Clinton
49001,Beaver,County,2560,346,2174,2505,264,1838,-0.0857191866267466,33.1,0.887,0.214,Trump
49003,Box Elder,County,19408,1984,17101,19878,2282,12230,-0.2784528440884282,32.1,0.875,0.214,Trump
49005,Cache,County,42293,6244,35039,46718,8563,21139,-0.41165592427372016,25,0.8390000000000001,0.363,Trump
49007,Carbon,County,7567,2275,5090,7999,1717,5275,0.07279555708967389,35.6,0.8320000000000001,0.155,Trump
49009,Daggett,County,520,94,406,477,77,331,-0.06750524109014677,48.7,0.9590000000000001,0.145,Trump
49011,Davis,County,121069,21889,96861,140288,28776,62219,-0.3808620067481614,30.4,0.847,0.354,Trump
49013,Duchesne,County,6379,581,5698,6988,500,5508,-0.08550622198464786,30.2,0.857,0.141,Trump
49015,Emery,County,4449,569,3777,4315,380,3425,-0.015383044661956169,34.3,0.914,0.135,Trump
49017,Garfield,County,2182,308,1832,2344,358,1606,-0.1660185883258306,39.6,0.9,0.201,Trump
49019,Grand,County,3950,1727,1996,4601,1960,1975,-0.06484110498818363,39.7,0.879,0.271,Trump
49021,Iron,County,16701,2148,14200,17831,2450,11561,-0.21066938375243782,28.5,0.866,0.28300000000000003,Trump
49023,Juab,County,3972,451,3448,4221,442,2827,-0.18949973911194995,30.3,0.9259999999999999,0.16899999999999998,Trump
49025,Kane,County,3371,744,2522,3537,741,2265,-0.09656630709119268,43.4,0.917,0.253,Trump
49027,Millard,County,5026,431,4478,5269,431,3860,-0.15442526722119188,34.9,0.84,0.198,Trump
49029,Morgan,County,4597,403,4114,5192,577,3188,-0.3043765479127709,32.3,0.95,0.38,Trump
49031,Piute,County,782,74,697,729,47,626,-0.002436508688284711,42.5,0.9520000000000001,0.207,Trump
49033,Rich,County,1007,83,915,1109,104,797,-0.20132919876464384,34.3,0.899,0.204,Trump
49035,Salt Lake,County,381799,146147,223811,423743,175863,138043,-0.29266814535070285,32.1,0.726,0.32799999999999996,Clinton
49037,San Juan,County,5307,2139,3074,5534,2042,2645,-0.06721962503376869,30.6,0.45299999999999996,0.175,Trump
49039,Sanpete,County,9547,980,8406,10247,1061,6673,-0.23016347990535113,31.2,0.862,0.195,Trump
49041,Sevier,County,8069,738,7207,8654,695,6740,-0.10318933391776952,34.9,0.922,0.165,Trump
49043,Summit,County,17488,8072,8884,20885,10503,7333,-0.19821541570500767,38.2,0.8490000000000001,0.521,Clinton
49045,Tooele,County,19261,4524,14268,21962,4573,11169,-0.20555579098466975,30.9,0.8370000000000001,0.20800000000000002,Trump
49047,Uintah,County,11583,997,10421,12864,995,9810,-0.12836050017331113,29.8,0.8190000000000001,0.149,Trump
49049,Utah,County,177713,17281,156950,203642,28522,102182,-0.42421129365731686,24.4,0.8340000000000001,0.381,Trump
49051,Wasatch,County,9589,2191,7220,12266,3063,6115,-0.27563723427114983,33.2,0.8390000000000001,0.369,Trump
49053,Washington,County,54012,8337,44698,62371,10288,42650,-0.15433931825764569,35.4,0.852,0.276,Trump
49055,Wayne,County,1327,215,1089,1426,271,966,-0.17125120620281542,40.1,0.9229999999999999,0.29100000000000004,Trump
49057,Weber,County,75912,19841,54224,86006,23131,40235,-0.25406249642282086,32.1,0.7709999999999999,0.233,Trump
50001,Addison,County,17910,12257,5203,19031,11219,5297,0.08268167829027145,43,0.9309999999999999,0.358,Clinton
50003,Bennington,County,17593,11514,5687,17381,9539,5925,0.12328307975553443,46.3,0.948,0.336,Clinton
50005,Caledonia,County,13661,8192,5088,14074,6445,5534,0.16248687475032497,43.6,0.953,0.27699999999999997,Clinton
50007,Chittenden,County,77080,53626,21571,83416,54814,18601,-0.01825871558455011,36.4,0.8959999999999999,0.494,Clinton
50009,Essex,County,2798,1539,1164,2925,1019,1506,0.30052002956935053,49.2,0.9570000000000001,0.159,Trump
50011,Franklin,County,19888,12057,7405,21411,9351,8752,0.20593362153640699,39.7,0.943,0.235,Clinton
50013,Grand Isle,County,4075,2531,1471,4109,2094,1487,0.1123981922071407,47.4,0.932,0.349,Clinton
50015,Lamoille,County,11988,8371,3342,12762,7241,3570,0.13185199774292394,40.8,0.9490000000000001,0.364,Clinton
50017,Orange,County,14053,9076,4588,14649,7541,5007,0.14638132286004615,45.4,0.958,0.302,Clinton
50019,Orleans,County,11692,7117,4306,12046,5185,5159,0.23826240771988821,45.1,0.956,0.221,Clinton
50021,Rutland,County,28609,17088,10835,29615,13635,12479,0.17953331045515092,45.9,0.958,0.292,Clinton
50023,Washington,County,29307,20351,8093,31086,18594,7993,0.07724016691907454,43.3,0.945,0.405,Clinton
50025,Windham,County,21937,16026,5347,22634,14340,5454,0.09420790727488687,46.2,0.937,0.353,Clinton
50027,Windsor,County,28699,19494,8598,29928,17556,8605,0.08058032728960085,47.1,0.951,0.35200000000000004,Clinton
51001,Accomack,County,16051,7655,8213,15818,6740,8583,0.08174864433375098,45.4,0.606,0.183,Trump
51003,Albemarle,County,53907,29757,23297,56726,33345,19259,-0.1284804547629705,38.9,0.774,0.515,Clinton
51005,Alleghany,County,7173,3403,3595,7325,2166,4874,0.34292578968629517,48,0.919,0.163,Trump
51007,Amelia,County,6915,2490,4331,7040,2128,4708,0.10024444553999867,44.3,0.722,0.141,Trump
51009,Amherst,County,14970,5900,8876,15396,5057,9719,0.10400832842614299,43.9,0.7559999999999999,0.18899999999999997,Trump
51011,Appomattox,County,7935,2453,5340,7997,2023,5715,0.09784199950847983,42.8,0.7659999999999999,0.196,Trump
51013,Arlington,County,117608,81269,34474,121339,92016,20186,-0.19408824784147227,34.1,0.629,0.737,Clinton
51015,Augusta,County,33672,9451,23624,36343,8177,26163,0.0739823347462919,44.5,0.9159999999999999,0.233,Trump
51017,Bath,County,2223,894,1274,2253,603,1548,0.24850057473226583,47.2,0.917,0.154,Trump
51019,Bedford,County,40230,11434,28206,42525,9768,30659,0.0743611535259559,45.6,0.884,0.278,Trump
51021,Bland,County,2948,735,2144,3139,453,2573,0.1974231697085253,44.9,0.945,0.162,Trump
51023,Botetourt,County,18241,5452,12479,18739,4494,13375,0.08870030021435465,46.9,0.932,0.273,Trump
51025,Brunswick,County,8037,4994,2968,7669,4481,3046,0.06496714658454811,42.6,0.409,0.124,Clinton
51027,Buchanan,County,9646,3094,6436,9247,1721,7296,0.2564333813673222,45.9,0.9540000000000001,0.099,Trump
51029,Buckingham,County,7457,3750,3569,7289,3128,3950,0.13704516678998463,42.4,0.61,0.11900000000000001,Trump
51031,Campbell,County,25696,7595,17695,27535,6664,19551,0.0749652316162312,42.8,0.804,0.204,Trump
51033,Caroline,County,13652,7276,6151,14248,6432,7147,0.13258799010224967,39.8,0.635,0.188,Trump
51035,Carroll,County,12918,3685,8736,13655,2559,10663,0.20247744143281826,46.7,0.953,0.128,Trump
51036,Charles City,County,4232,2772,1396,4107,2496,1476,0.07678531236493735,49.2,0.41,0.127,Clinton
51037,Charlotte,County,5898,2503,3311,5807,2155,3479,0.0910050970978245,44.7,0.6729999999999999,0.13,Trump
51041,Chesterfield,County,170988,77694,90934,176362,81074,85045,-0.05491614613829513,38.6,0.633,0.377,Trump
51043,Clarke,County,7762,3239,4296,8213,3051,4661,0.059854439827156714,45.4,0.875,0.3,Trump
51045,Craig,County,2667,830,1757,2791,541,2140,0.22533138212614146,47,0.981,0.13,Trump
51047,Culpeper,County,20211,8285,11580,22218,7759,13349,0.08856777043241598,38.9,0.7170000000000001,0.223,Trump
51049,Cumberland,County,5048,2422,2538,4906,2036,2697,0.11175358224316033,44.4,0.629,0.151,Trump
51051,Dickenson,County,6904,2473,4274,6440,1335,4932,0.2976771049998921,43.4,0.98,0.107,Trump
51053,Dinwiddie,County,13589,6550,6875,13575,5765,7447,0.09998783275444728,42.2,0.623,0.16899999999999998,Trump
